JD,mag,I_Magnitude,band,val
2457834.5544,12.702,0,CR,Z
2457834.5548,12.710,0,CR,Z
2457834.5551,12.721,0,CR,Z
2457834.5555,12.710,0,CR,Z
2457834.5558,12.702,0,CR,Z
2457834.5562,12.716,0,CR,Z
2457834.5565,12.703,0,CR,Z
2457834.5569,12.712,0,CR,Z
2457834.5572,12.717,0,CR,Z
2457834.5575,12.707,0,CR,Z
2457834.5579,12.712,0,CR,Z
2457834.5582,12.720,0,CR,Z
2457834.5586,12.696,0,CR,Z
2457834.5589,12.715,0,CR,Z
2457834.5593,12.707,0,CR,Z
2457834.5596,12.716,0,CR,Z
2457834.5600,12.719,0,CR,Z
2457834.5603,12.724,0,CR,Z
2457834.5607,12.712,0,CR,Z
2457834.5610,12.712,0,CR,Z
2457834.5614,12.721,0,CR,Z
2457834.5617,12.702,0,CR,Z
2457834.5621,12.726,0,CR,Z
2457834.5624,12.701,0,CR,Z
2457834.5628,12.717,0,CR,Z
2457834.5631,12.707,0,CR,Z
2457834.5634,12.721,0,CR,Z
2457834.5638,12.701,0,CR,Z
2457834.5641,12.707,0,CR,Z
2457834.5645,12.712,0,CR,Z
2457834.5648,12.706,0,CR,Z
2457834.5652,12.707,0,CR,Z
2457834.5655,12.700,0,CR,Z
2457834.5659,12.698,0,CR,Z
2457834.5662,12.696,0,CR,Z
2457834.5666,12.706,0,CR,Z
2457834.5669,12.707,0,CR,Z
2457834.5673,12.704,0,CR,Z
2457834.5676,12.703,0,CR,Z
2457834.5680,12.692,0,CR,Z
2457834.5683,12.684,0,CR,Z
2457834.5687,12.705,0,CR,Z
2457834.5690,12.703,0,CR,Z
2457834.5694,12.710,0,CR,Z
2457834.5697,12.724,0,CR,Z
2457834.5700,12.701,0,CR,Z
2457834.5704,12.723,0,CR,Z
2457834.5707,12.704,0,CR,Z
2457834.5711,12.715,0,CR,Z
2457834.5714,12.715,0,CR,Z
2457834.5718,12.722,0,CR,Z
2457834.5721,12.692,0,CR,Z
2457834.5725,12.692,0,CR,Z
2457834.5728,12.706,0,CR,Z
2457834.5732,12.690,0,CR,Z
2457834.5735,12.716,0,CR,Z
2457834.5739,12.694,0,CR,Z
2457834.5742,12.701,0,CR,Z
2457834.5746,12.718,0,CR,Z
2457834.5749,12.710,0,CR,Z
2457834.5753,12.728,0,CR,Z
2457834.5756,12.713,0,CR,Z
2457834.5759,12.731,0,CR,Z
2457834.5763,12.723,0,CR,Z
2457834.5766,12.724,0,CR,Z
2457834.5770,12.720,0,CR,Z
2457834.5773,12.728,0,CR,Z
2457834.5777,12.700,0,CR,Z
2457834.5780,12.724,0,CR,Z
2457834.5784,12.711,0,CR,Z
2457834.5787,12.717,0,CR,Z
2457834.5791,12.703,0,CR,Z
2457834.5794,12.686,0,CR,Z
2457834.5798,12.702,0,CR,Z
2457834.5801,12.711,0,CR,Z
2457834.5805,12.717,0,CR,Z
2457834.5808,12.715,0,CR,Z
2457834.5812,12.700,0,CR,Z
2457834.5815,12.703,0,CR,Z
2457834.5819,12.708,0,CR,Z
2457834.5822,12.727,0,CR,Z
2457834.5825,12.709,0,CR,Z
2457834.5829,12.712,0,CR,Z
2457834.5832,12.713,0,CR,Z
2457834.5836,12.704,0,CR,Z
2457834.5839,12.694,0,CR,Z
2457834.5843,12.708,0,CR,Z
2457834.5846,12.721,0,CR,Z
2457834.5850,12.721,0,CR,Z
2457834.5853,12.726,0,CR,Z
2457834.5857,12.731,0,CR,Z
2457834.5860,12.718,0,CR,Z
2457834.5864,12.720,0,CR,Z
2457834.5867,12.732,0,CR,Z
2457834.5871,12.729,0,CR,Z
2457834.5874,12.719,0,CR,Z
2457834.5878,12.727,0,CR,Z
2457834.5881,12.726,0,CR,Z
2457834.5884,12.736,0,CR,Z
2457834.5888,12.729,0,CR,Z
2457834.5891,12.731,0,CR,Z
2457834.5895,12.734,0,CR,Z
2457834.5898,12.738,0,CR,Z
2457834.5902,12.749,0,CR,Z
2457834.5905,12.752,0,CR,Z
2457834.5909,12.747,0,CR,Z
2457834.5912,12.737,0,CR,Z
2457834.5916,12.748,0,CR,Z
2457834.5919,12.753,0,CR,Z
2457834.5923,12.747,0,CR,Z
2457834.5926,12.729,0,CR,Z
2457834.5930,12.723,0,CR,Z
2457834.5933,12.755,0,CR,Z
2457834.5937,12.747,0,CR,Z
2457834.5940,12.757,0,CR,Z
2457834.5943,12.749,0,CR,Z
2457834.5947,12.746,0,CR,Z
2457834.5950,12.757,0,CR,Z
2457834.5954,12.740,0,CR,Z
2457834.5957,12.745,0,CR,Z
2457834.5961,12.757,0,CR,Z
2457834.5964,12.748,0,CR,Z
2457834.5968,12.764,0,CR,Z
2457834.5971,12.758,0,CR,Z
2457834.5975,12.760,0,CR,Z
2457834.5978,12.770,0,CR,Z
2457834.5982,12.743,0,CR,Z
2457834.5985,12.747,0,CR,Z
2457834.5989,12.756,0,CR,Z
2457834.5992,12.738,0,CR,Z
2457834.5995,12.783,0,CR,Z
2457834.5999,12.763,0,CR,Z
2457834.6002,12.747,0,CR,Z
2457834.6006,12.748,0,CR,Z
2457834.6009,12.755,0,CR,Z
2457834.6013,12.748,0,CR,Z
2457834.6016,12.757,0,CR,Z
2457834.6020,12.731,0,CR,Z
2457834.6023,12.745,0,CR,Z
2457834.6027,12.785,0,CR,Z
2457834.6030,12.754,0,CR,Z
2457834.6034,12.752,0,CR,Z
2457834.6037,12.770,0,CR,Z
2457834.6041,12.758,0,CR,Z
2457834.6044,12.766,0,CR,Z
2457834.6048,12.738,0,CR,Z
2457834.6051,12.747,0,CR,Z
2457834.6054,12.750,0,CR,Z
2457834.6058,12.746,0,CR,Z
2457834.6061,12.746,0,CR,Z
2457834.6065,12.741,0,CR,Z
2457834.6068,12.740,0,CR,Z
2457834.6072,12.745,0,CR,Z
2457834.6075,12.750,0,CR,Z
2457834.6079,12.734,0,CR,Z
2457834.6082,12.736,0,CR,Z
2457834.6086,12.735,0,CR,Z
2457834.6089,12.709,0,CR,Z
2457834.6093,12.740,0,CR,Z
2457834.6096,12.728,0,CR,Z
2457834.6100,12.726,0,CR,Z
2457834.6103,12.718,0,CR,Z
2457834.6106,12.716,0,CR,Z
2457834.611,13.11,0,CV,Z
2457834.6110,12.732,0,CR,Z
2457834.6113,12.700,0,CR,Z
2457834.6117,12.725,0,CR,Z
2457834.6120,12.724,0,CR,Z
2457834.6124,12.717,0,CR,Z
2457834.6127,12.701,0,CR,Z
2457834.6131,12.728,0,CR,Z
2457834.6134,12.723,0,CR,Z
2457834.6138,12.718,0,CR,Z
2457834.6141,12.706,0,CR,Z
2457834.6145,12.718,0,CR,Z
2457834.6148,12.727,0,CR,Z
2457834.6152,12.689,0,CR,Z
2457834.6155,12.702,0,CR,Z
2457834.6159,12.716,0,CR,Z
2457834.6162,12.695,0,CR,Z
2457834.6166,12.706,0,CR,Z
2457834.6169,12.710,0,CR,Z
2457834.6173,12.709,0,CR,Z
2457834.6176,12.694,0,CR,Z
2457835.465,13.231,0,CV,Z
2457835.589,13.26,0,CV,Z
2457835.671505,13.380,0,V,Z
2457836.469,13.806,0,CV,Z
2457837.40486,14.4,0,CV,Z
2457837.501,13.0,0,Vis.,Z
2457837.528,14.569,0,CV,Z
2457838.526,13.0,0,Vis.,Z
2457838.573,15.1,0,Vis.,Z
2457838.71265,15.362,0,V,Z
2457839.3608,15.352,0,V,Z
2457839.3611,15.395,0,V,Z
2457839.3615,15.392,0,V,Z
2457839.3618,15.386,0,V,Z
2457839.3622,15.504,0,V,Z
2457839.3625,15.298,0,V,Z
2457839.3629,15.263,0,V,Z
2457839.3632,15.362,0,V,Z
2457839.3636,15.464,0,V,Z
2457839.3639,15.469,0,V,Z
2457839.3643,15.255,0,V,Z
2457839.3646,15.308,0,V,Z
2457839.3650,15.356,0,V,Z
2457839.3653,15.400,0,V,Z
2457839.3657,15.520,0,V,Z
2457839.3660,15.302,0,V,Z
2457839.3664,15.530,0,V,Z
2457839.3667,15.312,0,V,Z
2457839.3671,15.392,0,V,Z
2457839.3674,15.330,0,V,Z
2457839.3678,15.302,0,V,Z
2457839.3681,15.516,0,V,Z
2457839.3684,15.364,0,V,Z
2457839.3688,15.300,0,V,Z
2457839.3692,15.375,0,V,Z
2457839.3695,15.490,0,V,Z
2457839.3698,15.255,0,V,Z
2457839.3702,15.296,0,V,Z
2457839.3705,15.471,0,V,Z
2457839.3709,15.459,0,V,Z
2457839.3712,15.368,0,V,Z
2457839.3716,15.482,0,V,Z
2457839.3719,15.340,0,V,Z
2457839.3723,15.539,0,V,Z
2457839.3726,15.240,0,V,Z
2457839.3730,15.413,0,V,Z
2457839.3733,15.550,0,V,Z
2457839.3737,15.516,0,V,Z
2457839.3740,15.496,0,V,Z
2457839.3744,15.353,0,V,Z
2457839.3747,15.312,0,V,Z
2457839.3751,15.257,0,V,Z
2457839.3754,15.327,0,V,Z
2457839.3758,15.477,0,V,Z
2457839.3761,15.536,0,V,Z
2457839.3765,15.389,0,V,Z
2457839.3768,15.405,0,V,Z
2457839.3772,15.517,0,V,Z
2457839.3775,15.181,0,V,Z
2457839.3779,15.468,0,V,Z
2457839.3782,15.313,0,V,Z
2457839.3786,15.446,0,V,Z
2457839.3789,15.255,0,V,Z
2457839.3792,15.250,0,V,Z
2457839.3796,15.389,0,V,Z
2457839.3800,15.245,0,V,Z
2457839.3803,15.531,0,V,Z
2457839.3806,15.263,0,V,Z
2457839.3810,15.481,0,V,Z
2457839.3813,15.464,0,V,Z
2457839.3817,15.330,0,V,Z
2457839.3820,15.329,0,V,Z
2457839.3824,15.361,0,V,Z
2457839.3827,15.354,0,V,Z
2457839.3831,15.492,0,V,Z
2457839.3834,15.301,0,V,Z
2457839.3838,15.353,0,V,Z
2457839.3841,15.348,0,V,Z
2457839.3845,15.539,0,V,Z
2457839.3848,15.539,0,V,Z
2457839.3852,15.494,0,V,Z
2457839.3855,15.406,0,V,Z
2457839.3859,15.429,0,V,Z
2457839.3862,15.334,0,V,Z
2457839.3866,15.632,0,V,Z
2457839.3869,15.221,0,V,Z
2457839.3873,15.483,0,V,Z
2457839.3876,15.417,0,V,Z
2457839.3880,15.339,0,V,Z
2457839.3883,15.373,0,V,Z
2457839.3887,15.415,0,V,Z
2457839.3890,15.303,0,V,Z
2457839.3894,15.436,0,V,Z
2457839.3897,15.355,0,V,Z
2457839.3900,15.518,0,V,Z
2457839.3904,15.378,0,V,Z
2457839.3907,15.514,0,V,Z
2457839.3911,15.467,0,V,Z
2457839.3914,15.241,0,V,Z
2457839.3918,15.414,0,V,Z
2457839.3921,15.393,0,V,Z
2457839.3925,15.353,0,V,Z
2457839.3928,15.491,0,V,Z
2457839.3932,15.441,0,V,Z
2457839.3935,15.496,0,V,Z
2457839.3939,15.265,0,V,Z
2457839.3942,15.369,0,V,Z
2457839.3946,15.175,0,V,Z
2457839.3949,15.390,0,V,Z
2457839.3953,15.635,0,V,Z
2457839.3956,15.331,0,V,Z
2457839.3960,15.300,0,V,Z
2457839.3963,15.327,0,V,Z
2457839.3967,15.409,0,V,Z
2457839.3970,15.554,0,V,Z
2457839.3974,15.451,0,V,Z
2457839.3977,15.340,0,V,Z
2457839.3981,15.240,0,V,Z
2457839.3984,15.371,0,V,Z
2457839.3987,15.335,0,V,Z
2457839.3991,15.456,0,V,Z
2457839.3995,15.426,0,V,Z
2457839.3998,15.322,0,V,Z
2457839.4001,15.447,0,V,Z
2457839.4005,15.439,0,V,Z
2457839.4008,15.563,0,V,Z
2457839.4012,15.301,0,V,Z
2457839.4015,15.354,0,V,Z
2457839.4019,15.453,0,V,Z
2457839.4022,15.137,0,V,Z
2457839.4026,15.274,0,V,Z
2457839.4029,15.359,0,V,Z
2457839.4033,15.361,0,V,Z
2457839.4036,15.441,0,V,Z
2457839.4040,15.243,0,V,Z
2457839.4043,15.622,0,V,Z
2457839.4047,15.339,0,V,Z
2457839.4050,15.426,0,V,Z
2457839.4054,15.407,0,V,Z
2457839.4057,15.336,0,V,Z
2457839.4061,15.440,0,V,Z
2457839.4064,15.416,0,V,Z
2457839.4068,15.375,0,V,Z
2457839.4071,15.353,0,V,Z
2457839.4075,15.313,0,V,Z
2457839.4078,15.188,0,V,Z
2457839.4082,15.298,0,V,Z
2457839.4085,15.316,0,V,Z
2457839.4089,15.477,0,V,Z
2457839.4092,15.314,0,V,Z
2457839.4095,15.318,0,V,Z
2457839.4099,15.306,0,V,Z
2457839.4103,15.515,0,V,Z
2457839.4106,15.437,0,V,Z
2457839.4109,15.267,0,V,Z
2457839.4113,15.409,0,V,Z
2457839.4116,15.302,0,V,Z
2457839.4120,15.345,0,V,Z
2457839.4123,15.435,0,V,Z
2457839.4127,15.414,0,V,Z
2457839.4130,15.432,0,V,Z
2457839.4134,15.392,0,V,Z
2457839.4137,15.457,0,V,Z
2457839.436307,15.391,0,V,Z
2457839.4441,15.395,0,V,Z
2457839.4444,15.363,0,V,Z
2457839.4448,15.507,0,V,Z
2457839.4451,15.530,0,V,Z
2457839.4457,15.253,0,V,Z
2457839.4460,15.433,0,V,Z
2457839.4464,15.422,0,V,Z
2457839.4467,15.421,0,V,Z
2457839.4470,15.503,0,V,Z
2457839.4474,15.413,0,V,Z
2457839.4477,15.389,0,V,Z
2457839.4481,15.456,0,V,Z
2457839.4484,15.313,0,V,Z
2457839.4488,15.550,0,V,Z
2457839.4491,15.514,0,V,Z
2457839.4495,15.281,0,V,Z
2457839.4498,15.304,0,V,Z
2457839.4502,15.227,0,V,Z
2457839.4505,15.346,0,V,Z
2457839.4509,15.302,0,V,Z
2457839.4512,15.375,0,V,Z
2457839.4516,15.235,0,V,Z
2457839.4519,15.108,0,V,Z
2457839.4523,15.477,0,V,Z
2457839.4526,15.391,0,V,Z
2457839.4530,15.238,0,V,Z
2457839.4533,15.540,0,V,Z
2457839.4537,15.217,0,V,Z
2457839.4540,15.443,0,V,Z
2457839.4544,15.338,0,V,Z
2457839.4547,15.386,0,V,Z
2457839.4551,15.283,0,V,Z
2457839.4554,15.493,0,V,Z
2457839.4558,15.510,0,V,Z
2457839.4561,15.528,0,V,Z
2457839.4565,15.366,0,V,Z
2457839.468117,15.582,0,V,Z
2457839.479927,15.724,0,SG,Z
2457839.491706,15.156,0,SR,Z
2457839.505836,14.728,0,SI,Z
2457839.529806,15.162,0,R,Z
2457840.431911,15.392,0,V,Z
2457840.447721,15.669,0,SG,Z
2457840.459511,15.024,0,SR,Z
2457840.474961,14.620,0,SI,Z
2457840.486790,15.111,0,V,Z
2457840.555,15.12,0,CV,Z
2457840.673,14.915,0,CV,Z
2457841.41648,15.291,0,V,Z
2457841.509,14.912,0,CV,Z
2457841.618843,15.294,0,V,Z
2457842.455,14.655,0,CV,Z
2457843.451,14.488,0,CV,Z
2457843.471252,14.533,0,CV,Z
2457845.41200,14.648,0,CV,Z
2457845.461053,14.775,0,V,Z
2457845.636204,14.753,0,V,Z
2457846.408,14.822,0,CV,Z
2457846.45244,15.016,0,V,Z
2457846.484,15.0,0,Vis.,Z
2457847.398,15.158,0,CV,Z
2457848.384595,15.695,0,V,Z
2457848.417,15.141,0,CV,Z
2457848.470,14.9,0,Vis.,Z
2457849.442,15.314,0,CV,Z
2457850.461,15.590,0,CV,Z
2457850.61030,15.841,0,V,Z
2457851.536956,15.886,0,V,Z
2457852.425185,15.996,0,V,Z
2457861.629653,15.775,0,V,Z
2457862.415,15.285,0,CV,Z
2457864.652998,16.033,0,V,Z
2457865.469,15.753,0,CV,Z
2457865.522512,15.960,0,V,Z
2457866.399,14.9,0,Vis.,Z
2457866.43809,16.059,0,V,Z
2457872.492361,16.105,0,V,Z
2457874.463854,16.173,0,V,Z
2457874.524062,16.350,0,V,Z
2457874.59948,15.960,0,V,Z
2457875.423322,16.153,0,V,Z
2457876.558,16.246,0,CV,Z
2457877.433738,15.979,0,V,Z
2457887.613576,15.693,0,V,Z
2457888.475556,15.528,0,V,Z
2457889.57734,15.442,0,V,Z
2457894.454,14.9,0,Vis.,Z
2457896.456,14.9,0,Vis.,Z
2457898.460,14.9,0,Vis.,Z
2457900.426,14.9,0,Vis.,Z
2457901.564838,16.065,0,V,Z
2457914.417720,16.365,0,V,Z
2457922.425243,16.337,0,V,Z
2457934.409907,16.454,0,V,Z
2457940.398472,15.772,0,V,Z
2457943.393102,16.407,0,V,Z
2457945.469375,16.030,0,V,Z
2457949.396678,15.618,0,V,Z
2458102.725347,16.188,0,V,Z
2458108.740359,15.324,0,V,Z
2458123.96120,15.838,0,V,Z
2458131.796030,15.006,0,V,Z
2458138.598345,14.388,0,V,Z
2458138.609433,14.405,0,V,Z
2458141.696771,14.503,0,V,Z
2458144.601088,14.550,0,V,Z
2458145.753458,14.723,0,V,Z
2458145.88933,14.712,0,V,Z
2458145.89027,14.782,0,V,Z
2458145.89120,14.734,0,V,Z
2458145.89213,14.735,0,V,Z
2458145.89307,14.752,0,V,Z
2458145.89400,14.746,0,V,Z
2458145.97153,13.0,0,Vis.,Z
2458145.98889,15.254,0,B,Z
2458145.98990,14.732,0,V,Z
2458146.577546,14.737,0,V,Z
2458146.89123,14.663,0,V,Z
2458146.895139,14.62,0,V,Z
2458146.896204,14.51,0,V,Z
2458146.90323,14.592,0,V,Z
2458147.584398,14.605,0,V,Z
2458147.92362,14.786,0,V,Z
2458147.94023,15.358,0,B,Z
2458147.96875,13.5,0,Vis.,Z
2458147.98580,14.678,0,V,Z
2458147.98657,14.692,0,V,Z
2458147.98735,14.801,0,V,Z
2458147.98811,14.847,0,V,Z
2458147.98889,14.786,0,V,Z
2458147.98965,14.753,0,V,Z
2458147.99079,14.656,0,V,Z
2458147.99156,14.793,0,V,Z
2458147.99234,15.032,0,V,Z
2458147.99310,14.983,0,V,Z
2458147.99404,14.683,0,V,Z
2458147.99480,14.669,0,V,Z
2458147.99558,14.619,0,V,Z
2458147.99634,14.657,0,V,Z
2458147.99712,14.872,0,V,Z
2458147.99789,14.742,0,V,Z
2458147.99866,14.637,0,V,Z
2458147.99943,14.768,0,V,Z
2458148.00020,14.720,0,V,Z
2458148.00097,14.711,0,V,Z
2458148.00198,14.654,0,V,Z
2458148.00275,14.707,0,V,Z
2458148.00352,14.667,0,V,Z
2458148.00429,14.663,0,V,Z
2458148.00507,14.809,0,V,Z
2458148.00584,14.839,0,V,Z
2458148.00681,14.688,0,V,Z
2458148.00757,14.832,0,V,Z
2458148.00834,14.720,0,V,Z
2458148.00911,14.785,0,V,Z
2458148.00988,14.691,0,V,Z
2458148.01065,14.748,0,V,Z
2458148.01142,14.612,0,V,Z
2458148.01220,14.737,0,V,Z
2458148.01296,14.564,0,V,Z
2458148.01377,14.522,0,V,Z
2458148.01454,14.712,0,V,Z
2458148.01531,14.720,0,V,Z
2458148.01608,14.836,0,V,Z
2458148.01832,14.700,0,V,Z
2458148.01910,14.621,0,V,Z
2458148.01986,14.746,0,V,Z
2458148.02064,14.738,0,V,Z
2458148.02147,14.842,0,V,Z
2458148.02223,14.737,0,V,Z
2458148.02304,14.690,0,V,Z
2458148.02381,14.869,0,V,Z
2458148.02498,14.669,0,V,Z
2458148.02574,14.884,0,V,Z
2458148.02679,14.688,0,V,Z
2458148.02757,14.841,0,V,Z
2458148.02834,14.779,0,V,Z
2458148.02911,14.649,0,V,Z
2458148.03042,14.738,0,V,Z
2458148.03118,14.925,0,V,Z
2458148.03196,14.720,0,V,Z
2458148.03273,14.514,0,V,Z
2458148.03350,14.640,0,V,Z
2458148.03427,14.541,0,V,Z
2458148.03505,14.835,0,V,Z
2458148.03659,14.887,0,V,Z
2458148.03735,14.618,0,V,Z
2458148.03889,14.653,0,V,Z
2458148.03966,14.525,0,V,Z
2458148.04043,14.948,0,V,Z
2458148.04120,14.589,0,V,Z
2458148.04208,14.581,0,V,Z
2458148.04286,14.688,0,V,Z
2458148.04362,14.848,0,V,Z
2458148.04450,14.708,0,V,Z
2458148.04546,14.633,0,V,Z
2458148.04624,14.530,0,V,Z
2458148.04700,15.024,0,V,Z
2458148.04799,14.635,0,V,Z
2458148.04883,14.585,0,V,Z
2458148.04961,14.776,0,V,Z
2458148.05038,14.935,0,V,Z
2458148.05116,14.823,0,V,Z
2458148.05192,14.599,0,V,Z
2458148.05270,14.732,0,V,Z
2458148.05354,14.836,0,V,Z
2458148.05450,14.623,0,V,Z
2458148.05528,14.838,0,V,Z
2458148.05604,14.668,0,V,Z
2458148.05682,14.670,0,V,Z
2458148.05765,14.675,0,V,Z
2458148.05841,14.760,0,V,Z
2458148.05919,14.790,0,V,Z
2458148.05995,14.800,0,V,Z
2458148.06073,14.756,0,V,Z
2458148.06149,14.890,0,V,Z
2458148.06227,14.765,0,V,Z
2458148.06303,14.744,0,V,Z
2458148.06381,14.624,0,V,Z
2458148.06458,14.829,0,V,Z
2458148.06535,14.791,0,V,Z
2458148.06612,14.645,0,V,Z
2458148.06689,14.775,0,V,Z
2458148.06766,14.850,0,V,Z
2458148.06843,14.761,0,V,Z
2458148.06920,14.779,0,V,Z
2458148.06997,14.816,0,V,Z
2458148.07089,14.693,0,V,Z
2458148.07167,14.855,0,V,Z
2458148.07247,14.655,0,V,Z
2458148.07324,14.820,0,V,Z
2458148.07400,14.550,0,V,Z
2458148.07478,14.795,0,V,Z
2458148.07554,14.875,0,V,Z
2458148.07692,15.136,0,V,Z
2458148.07777,14.560,0,V,Z
2458148.07854,14.700,0,V,Z
2458148.07932,14.977,0,V,Z
2458148.08166,14.824,0,V,Z
2458148.08243,14.560,0,V,Z
2458148.08361,14.742,0,V,Z
2458148.08438,14.754,0,V,Z
2458148.08515,14.802,0,V,Z
2458148.08591,14.599,0,V,Z
2458148.08669,14.617,0,V,Z
2458148.08747,14.839,0,V,Z
2458148.08890,14.649,0,V,Z
2458148.08968,14.775,0,V,Z
2458148.09044,14.651,0,V,Z
2458149.85909,15.413,0,V,Z
2458149.86013,15.458,0,V,Z
2458149.86116,15.417,0,V,Z
2458149.86220,15.432,0,V,Z
2458149.86325,15.467,0,V,Z
2458149.86419,15.368,0,V,Z
2458149.86523,15.405,0,V,Z
2458149.86627,15.513,0,V,Z
2458149.86721,15.506,0,V,Z
2458149.86824,15.344,0,V,Z
2458150.94851,15.317,0,V,Z
2458150.97366,16.061,0,B,Z
2458155.960382,15.338,0,R,Z
2458155.961898,15.422,0,R,Z
2458155.963426,15.443,0,R,Z
2458155.964931,15.446,0,R,Z
2458155.966447,15.349,0,R,Z
2458155.967974,15.407,0,R,Z
2458155.969479,15.264,0,R,Z
2458155.970995,15.407,0,R,Z
2458155.972512,15.331,0,R,Z
2458155.974028,15.438,0,R,Z
2458155.975544,15.332,0,R,Z
2458155.977049,15.375,0,R,Z
2458155.978576,15.412,0,R,Z
2458155.980081,15.341,0,R,Z
2458155.981586,15.374,0,R,Z
2458155.983102,15.393,0,R,Z
2458155.984618,15.312,0,R,Z
2458155.986134,15.386,0,R,Z
2458155.987662,15.389,0,R,Z
2458155.989190,15.297,0,R,Z
2458155.990706,15.366,0,R,Z
2458155.992211,15.457,0,R,Z
2458155.993738,15.408,0,R,Z
2458155.995255,15.341,0,R,Z
2458155.996771,15.397,0,R,Z
2458155.998275,15.395,0,R,Z
2458155.999792,15.394,0,R,Z
2458156.001308,15.372,0,R,Z
2458156.002824,15.301,0,R,Z
2458156.004363,15.347,0,R,Z
2458156.013982,15.380,0,R,Z
2458156.015486,15.386,0,R,Z
2458156.017002,15.362,0,R,Z
2458156.018519,15.465,0,R,Z
2458156.020023,15.370,0,R,Z
2458156.021539,15.373,0,R,Z
2458156.023067,15.360,0,R,Z
2458156.024583,15.389,0,R,Z
2458156.026250,15.381,0,R,Z
2458156.027766,15.433,0,R,Z
2458156.029282,15.428,0,R,Z
2458156.030787,15.390,0,R,Z
2458156.032303,15.434,0,R,Z
2458156.033819,15.496,0,R,Z
2458156.035324,15.391,0,R,Z
2458156.036840,15.437,0,R,Z
2458156.038368,15.350,0,R,Z
2458156.039861,15.373,0,R,Z
2458156.041377,15.315,0,R,Z
2458156.042894,15.386,0,R,Z
2458156.909444,15.449,0,R,Z
2458156.910949,15.415,0,R,Z
2458156.912454,15.438,0,R,Z
2458156.913958,15.454,0,R,Z
2458156.915463,15.463,0,R,Z
2458156.916968,15.399,0,R,Z
2458156.918472,15.459,0,R,Z
2458156.919988,15.428,0,R,Z
2458156.921516,15.427,0,R,Z
2458156.923009,15.524,0,R,Z
2458156.924537,15.422,0,R,Z
2458156.926042,15.521,0,R,Z
2458156.927535,15.421,0,R,Z
2458156.929039,15.413,0,R,Z
2458156.930544,15.384,0,R,Z
2458156.932060,15.411,0,R,Z
2458156.933565,15.481,0,R,Z
2458156.935081,15.448,0,R,Z
2458156.936574,15.523,0,R,Z
2458156.938090,15.480,0,R,Z
2458156.939595,15.418,0,R,Z
2458156.941099,15.466,0,R,Z
2458156.942604,15.392,0,R,Z
2458156.944120,15.436,0,R,Z
2458156.945637,15.418,0,R,Z
2458156.947153,15.496,0,R,Z
2458156.94813,15.401,0,V,Z
2458156.948669,15.431,0,R,Z
2458156.950174,15.442,0,R,Z
2458156.951690,15.330,0,R,Z
2458156.953194,15.485,0,R,Z
2458156.954699,15.436,0,R,Z
2458156.956215,15.435,0,R,Z
2458156.957708,15.424,0,R,Z
2458156.959213,15.490,0,R,Z
2458156.960729,15.392,0,R,Z
2458156.962234,15.420,0,R,Z
2458156.963738,15.528,0,R,Z
2458156.965243,15.377,0,R,Z
2458156.966748,15.458,0,R,Z
2458156.968264,15.517,0,R,Z
2458156.969768,15.541,0,R,Z
2458156.971273,15.522,0,R,Z
2458156.97190,15.956,0,B,Z
2458156.972778,15.504,0,R,Z
2458156.974282,15.489,0,R,Z
2458156.975787,15.440,0,R,Z
2458156.977292,15.520,0,R,Z
2458156.978796,15.377,0,R,Z
2458156.980313,15.482,0,R,Z
2458156.981817,15.560,0,R,Z
2458156.983322,15.375,0,R,Z
2458157.94700,15.640,0,V,Z
2458157.97331,16.206,0,B,Z
2458158.684965,15.581,0,V,Z
2458158.83944,15.594,0,V,Z
2458158.94679,15.652,0,V,Z
2458158.97169,16.224,0,B,Z
2458159.25102,15.73,0,V,Z
2458159.551771,15.602,0,V,Z
2458159.83936,15.573,0,V,Z
2458159.94698,15.576,0,V,Z
2458159.97299,16.090,0,B,Z
2458161.52083,15.36,0,V,Z
2458161.562095,15.524,0,V,Z
2458161.94829,15.467,0,V,Z
2458161.95043,15.339,0,V,Z
2458161.97259,15.979,0,B,Z
2458162.26435,15.51,0,V,Z
2458162.92550,15.484,0,V,Z
2458163.714329,15.294,0,V,Z
2458163.769008,15.262,0,V,Z
2458164.25166,15.26,0,V,Z
2458164.623588,15.277,0,V,Z
2458164.88046,15.212,0,V,Z
2458164.88119,15.183,0,V,Z
2458165.683727,15.330,0,V,Z
2458165.88735,15.205,0,V,Z
2458165.88809,15.181,0,V,Z
2458166.07826,15.32,0,V,Z
2458166.89075,15.523,0,V,Z
2458166.89148,15.822,0,V,Z
2458167.24471,15.74,0,V,Z
2458167.563623,15.520,0,V,Z
2458167.606134,15.702,0,V,Z
2458167.76049,15.514,0,V,Z
2458167.88878,15.682,0,V,Z
2458167.88951,15.532,0,V,Z
2458168.548704,15.403,0,V,Z
2458168.79241,15.172,0,V,Z
2458169.551875,15.111,0,V,Z
2458169.64361,14.984,0,V,Z
2458169.88946,14.917,0,V,Z
2458169.89020,14.956,0,V,Z
2458170.705139,14.808,0,V,Z
2458170.89323,14.792,0,V,Z
2458170.89396,14.788,0,V,Z
2458171.621753,14.578,0,V,Z
2458171.76520,14.660,0,V,Z
2458171.766181,14.637,0,V,Z
2458171.81238,14.569,0,V,Z
2458171.89478,14.450,0,V,Z
2458171.89551,14.528,0,V,Z
2458171.92454,14.514,0,V,Z
2458172.614686,14.434,0,V,Z
